,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2018-01-01 00:00:00+00:00,,,,,,,,,,,,,,,,,587.0,236.0,254.0,34.0,0.0,141.0,917.03,1551.51
2018-01-01 01:00:00+00:00,,,,,,,,,,,,,,,,,502.0,256.0,280.0,42.0,0.0,144.0,815.06,1465.03
2018-01-01 02:00:00+00:00,,,,,,,,,,,,,,,,,488.0,259.0,259.0,38.0,0.0,141.0,854.22,1494.61
2018-01-01 03:00:00+00:00,,,,,,,,,,,,,,,,,482.0,251.0,266.0,39.0,0.0,143.0,936.6,1406.38
2018-01-01 04:00:00+00:00,,,,,,,,,,,,,,,,,390.0,204.0,254.0,41.0,0.0,143.0,917.27,1423.11
2018-01-01 05:00:00+00:00,,,,,,,,,,,,,,,,,385.0,211.0,230.0,38.0,0.0,142.0,959.88,1501.38
2018-01-01 06:00:00+00:00,,,,,,,,,,,,,,,,,417.0,222.0,283.0,42.0,0.0,143.0,965.99,1470.82
2018-01-01 07:00:00+00:00,,,,,,,,,,,,,,,,,431.98,226.68,242.48,34.9,0.91,137.96,1019.8,1537.58
2018-01-01 08:00:00+00:00,,,,,,,,,,,,,,,,,469.78,243.48,236.35,33.9,11.2,126.56,1087.62,1637.26
2018-01-01 09:00:00+00:00,,,,,,,,,,,,,,,,,582.28,252.48,272.51,32.4,35.87,134.56,1139.75,2003.35
2018-01-01 10:00:00+00:00,,,,,,,,,,,,,,,,,575.92,280.72,326.25,39.6,54.12,127.84,1121.65,2026.74
2018-01-01 11:00:00+00:00,,,,,,,,,,,,,,,,,570.84,277.44,302.24,39.2,58.55,129.68,1136.89,2106.35
2018-01-01 12:00:00+00:00,,,,,,,,,,,,,,,,,660.8,258.8,251.25,33.0,59.87,127.6,1137.57,2367.24
2018-01-01 13:00:00+00:00,,,,,,,,,,,,,,,,,641.04,256.64,254.38,34.2,48.22,129.08,1129.89,2275.46
2018-01-01 14:00:00+00:00,,,,,,,,,,,,,,,,,615.62,279.92,303.25,39.1,19.19,136.24,1123.73,2110.87
2018-01-01 15:00:00+00:00,,,,,,,,,,,,,,,,,633.98,346.68,486.49,41.9,0.9,142.96,1096.24,1845.83
2018-01-01 16:00:00+00:00,,,,,,,,,,,,,,,,,639.0,361.0,716.0,43.0,0.0,151.0,1099.52,1588.51
2018-01-01 17:00:00+00:00,,,,,,,,,,,,,,,,,705.0,358.0,737.0,38.0,0.0,152.0,1062.02,1485.56
2018-01-01 18:00:00+00:00,,,,,,,,,,,,,,,,,712.0,377.0,603.0,46.0,0.0,153.0,1038.52,1473.49
2018-01-01 19:00:00+00:00,,,,,,,,,,,,,,,,,693.0,336.0,369.0,40.0,0.0,141.0,965.93,1489.09
2018-01-01 20:00:00+00:00,,,,,,,,,,,,,,,,,656.0,319.0,305.0,38.0,0.0,141.0,1003.1,1467.44
2018-01-01 21:00:00+00:00,,,,,,,,,,,,,,,,,599.0,348.0,306.0,43.0,0.0,140.0,904.29,1368.64
2018-01-01 22:00:00+00:00,,,,,,,,,,,,,,,,,560.0,334.0,368.0,39.0,0.0,145.0,830.32,1293.31
2018-01-01 23:00:00+00:00,,,,,,,,,,,,,,,,,527.0,259.0,464.0,30.0,0.0,148.0,790.03,1223.7
2018-01-02 00:00:00+00:00,,,,,,,,,,,,,,,,,526.0,238.0,506.0,29.0,0.0,148.0,769.68,1125.38
2018-01-02 01:00:00+00:00,,,,,,,,,,,,,,,,,526.0,230.0,496.0,28.0,0.0,149.0,687.69,1065.32
2018-01-02 02:00:00+00:00,,,,,,,,,,,,,,,,,526.0,242.0,506.0,28.0,0.0,150.0,589.29,963.61
2018-01-02 03:00:00+00:00,,,,,,,,,,,,,,,,,528.0,244.0,497.0,27.0,0.0,145.0,577.9,900.85
2018-01-02 04:00:00+00:00,,,,,,,,,,,,,,,,,549.0,262.0,537.0,28.0,0.0,150.0,487.93,874.46
2018-01-02 05:00:00+00:00,,,,,,,,,,,,,,,,,642.0,277.0,592.0,30.0,0.0,161.0,459.05,903.62
2018-01-02 06:00:00+00:00,,,,,,,,,,,,,,,,,684.0,383.0,815.0,36.0,0.0,159.0,539.86,904.41
2018-01-02 07:00:00+00:00,,,,,,,,,,,,,,,,,732.96,645.36,1108.97,44.8,1.28,163.92,512.69,882.24
2018-01-02 08:00:00+00:00,,,,,,,,,,,,,,,,,748.42,706.72,1013.12,37.1,29.12,166.84,503.15,828.49
2018-01-02 09:00:00+00:00,,,,,,,,,,,,,,,,,747.08,706.28,1021.77,35.4,95.8,164.16,471.42,783.36
2018-01-02 10:00:00+00:00,,,,,,,,,,,,,,,,,748.0,706.0,912.09,34.0,150.17,168.0,477.05,665.54
2018-01-02 11:00:00+00:00,,,,,,,,,,,,,,,,,750.54,703.64,822.31,31.7,173.15,167.08,510.98,562.57
2018-01-02 12:00:00+00:00,,,,,,,,,,,,,,,,,740.14,709.24,847.65,33.7,142.66,168.28,532.52,629.68
2018-01-02 13:00:00+00:00,,,,,,,,,,,,,,,,,742.34,708.44,1021.42,34.7,82.86,167.68,430.61,724.56
2018-01-02 14:00:00+00:00,,,,,,,,,,,,,,,,,744.56,733.96,1064.71,34.8,21.94,169.12,487.51,648.34
2018-01-02 15:00:00+00:00,,,,,,,,,,,,,,,,,745.98,726.68,1194.49,30.9,1.03,169.96,444.66,699.53
2018-01-02 16:00:00+00:00,,,,,,,,,,,,,,,,,712.0,730.0,1247.0,35.0,0.0,169.0,436.16,818.33
2018-01-02 17:00:00+00:00,,,,,,,,,,,,,,,,,692.0,714.0,1307.0,34.0,0.0,168.0,558.78,801.29
2018-01-02 18:00:00+00:00,,,,,,,,,,,,,,,,,640.0,702.0,990.0,30.0,0.0,169.0,679.89,834.91
2018-01-02 19:00:00+00:00,,,,,,,,,,,,,,,,,615.0,645.0,629.0,29.0,0.0,163.0,679.32,923.33
2018-01-02 20:00:00+00:00,,,,,,,,,,,,,,,,,581.0,493.0,461.0,26.0,0.0,163.0,706.78,1018.77
2018-01-02 21:00:00+00:00,,,,,,,,,,,,,,,,,578.0,461.0,423.0,27.0,0.0,166.0,889.58,1129.74
2018-01-02 22:00:00+00:00,,,,,,,,,,,,,,,,,538.0,389.0,393.0,26.0,0.0,161.0,958.04,1347.42
2018-01-02 23:00:00+00:00,,,,,,,,,,,,,,,,,530.0,295.0,388.0,31.0,0.0,137.0,963.5,1535.6
2018-01-03 00:00:00+00:00,,,,,,,,,,,,,,,,,530.0,244.0,325.0,25.0,0.0,134.0,1093.01,1835.47
2018-01-03 01:00:00+00:00,,,,,,,,,,,,,,,,,559.0,183.0,282.0,18.0,0.0,131.0,1141.01,2138.55
2018-01-03 02:00:00+00:00,,,,,,,,,,,,,,,,,526.0,219.0,300.0,23.0,0.0,119.0,794.63,2374.22
2018-01-03 03:00:00+00:00,,,,,,,,,,,,,,,,,534.0,219.0,282.0,20.0,0.01,115.0,785.16,2653.84
2018-01-03 04:00:00+00:00,,,,,,,,,,,,,,,,,520.0,231.0,295.0,24.0,0.0,131.0,785.61,2919.06
2018-01-03 05:00:00+00:00,,,,,,,,,,,,,,,,,538.0,241.0,325.0,24.0,0.0,158.0,1166.58,2912.02
2018-01-03 06:00:00+00:00,,,,,,,,,,,,,,,,,660.0,374.0,519.0,29.0,0.0,161.0,1092.59,2840.25
2018-01-03 07:00:00+00:00,,,,,,,,,,,,,,,,,707.0,434.0,676.0,29.0,0.52,162.0,1049.22,2707.34
2018-01-03 08:00:00+00:00,,,,,,,,,,,,,,,,,654.94,459.04,676.46,30.7,2.99,162.88,1031.48,2349.9
2018-01-03 09:00:00+00:00,,,,,,,,,,,,,,,,,693.74,463.84,651.33,31.7,13.48,165.48,979.8,1830.48
2018-01-03 10:00:00+00:00,,,,,,,,,,,,,,,,,641.42,428.72,546.14,26.1,29.06,160.84,995.98,1428.16
2018-01-03 11:00:00+00:00,,,,,,,,,,,,,,,,,643.22,444.52,536.03,26.1,39.29,158.44,810.89,1163.49
2018-01-03 12:00:00+00:00,,,,,,,,,,,,,,,,,615.96,473.36,691.35,34.8,51.84,158.92,691.55,856.4
2018-01-03 13:00:00+00:00,,,,,,,,,,,,,,,,,619.12,472.92,713.41,33.6,44.75,160.24,579.56,600.66
2018-01-03 14:00:00+00:00,,,,,,,,,,,,,,,,,685.66,480.56,889.25,35.3,17.15,160.32,377.29,461.1
2018-01-03 15:00:00+00:00,,,,,,,,,,,,,,,,,692.98,476.68,946.49,36.9,0.97,160.96,360.94,363.71
2018-01-03 16:00:00+00:00,,,,,,,,,,,,,,,,,717.0,449.0,935.0,33.0,0.0,158.0,293.84,334.63
2018-01-03 17:00:00+00:00,,,,,,,,,,,,,,,,,735.0,459.0,923.0,31.0,0.0,156.0,127.93,324.11
2018-01-03 18:00:00+00:00,,,,,,,,,,,,,,,,,753.0,467.0,677.0,31.0,0.0,159.0,147.72,317.52
2018-01-03 19:00:00+00:00,,,,,,,,,,,,,,,,,765.0,455.0,491.0,31.0,0.0,159.0,362.4,291.72
2018-01-03 20:00:00+00:00,,,,,,,,,,,,,,,,,729.0,389.0,415.0,24.0,0.0,156.0,466.64,296.9
2018-01-03 21:00:00+00:00,,,,,,,,,,,,,,,,,678.0,366.0,424.0,24.0,0.0,158.0,507.42,417.84
2018-01-03 22:00:00+00:00,,,,,,,,,,,,,,,,,677.0,353.0,418.0,22.0,0.0,158.0,458.35,538.35
2018-01-03 23:00:00+00:00,,,,,,,,,,,,,,,,,639.0,359.0,482.0,28.0,0.0,155.0,469.95,546.02
2018-01-04 00:00:00+00:00,,,,,,,,,,,,,,,,,617.0,331.0,460.0,22.0,0.0,151.0,482.75,632.01
2018-01-04 01:00:00+00:00,,,,,,,,,,,,,,,,,607.0,329.0,464.0,22.0,0.0,151.0,641.8,789.67
2018-01-04 02:00:00+00:00,,,,,,,,,,,,,,,,,591.0,335.0,425.0,23.0,0.0,147.0,725.29,942.8
2018-01-04 03:00:00+00:00,,,,,,,,,,,,,,,,,560.0,337.0,410.0,24.0,0.0,149.0,712.94,1045.33
2018-01-04 04:00:00+00:00,,,,,,,,,,,,,,,,,585.0,349.0,443.0,27.0,0.0,148.0,648.82,1049.31
2018-01-04 05:00:00+00:00,,,,,,,,,,,,,,,,,594.0,367.0,503.0,29.0,0.0,150.0,590.78,1009.31
2018-01-04 06:00:00+00:00,,,,,,,,,,,,,,,,,634.0,451.0,745.0,29.0,0.0,154.0,539.13,908.15
2018-01-04 07:00:00+00:00,,,,,,,,,,,,,,,,,664.96,670.36,1085.97,34.8,1.03,157.92,499.04,878.95
2018-01-04 08:00:00+00:00,,,,,,,,,,,,,,,,,678.62,703.92,1199.26,35.1,19.81,165.24,455.1,853.09
2018-01-04 09:00:00+00:00,,,,,,,,,,,,,,,,,696.74,715.84,1136.72,35.7,63.51,151.48,368.28,828.17
2018-01-04 10:00:00+00:00,,,,,,,,,,,,,,,,,698.94,765.04,1223.2,33.7,102.66,145.88,311.55,787.43
2018-01-04 11:00:00+00:00,,,,,,,,,,,,,,,,,711.5,761.0,1184.85,32.5,124.97,144.0,243.23,745.63
2018-01-04 12:00:00+00:00,,,,,,,,,,,,,,,,,741.04,772.64,1191.64,38.2,97.73,150.08,202.8,664.32
2018-01-04 13:00:00+00:00,,,,,,,,,,,,,,,,,773.9,819.4,1269.72,35.5,54.07,148.8,126.5,565.44
2018-01-04 14:00:00+00:00,,,,,,,,,,,,,,,,,766.72,833.52,1238.81,36.6,14.38,169.44,91.23,443.29
2018-01-04 15:00:00+00:00,,,,,,,,,,,,,,,,,774.98,803.68,1260.49,32.9,1.09,186.96,76.58,328.58
2018-01-04 16:00:00+00:00,,,,,,,,,,,,,,,,,763.0,801.0,1331.0,35.0,0.0,184.0,38.01,232.75
2018-01-04 17:00:00+00:00,,,,,,,,,,,,,,,,,767.0,772.0,1334.0,32.0,0.0,185.0,34.63,208.82
2018-01-04 18:00:00+00:00,,,,,,,,,,,,,,,,,755.0,769.0,1279.0,32.0,0.0,186.0,33.68,198.3
2018-01-04 19:00:00+00:00,,,,,,,,,,,,,,,,,672.0,684.0,986.0,29.0,0.0,185.0,46.51,192.7
2018-01-04 20:00:00+00:00,,,,,,,,,,,,,,,,,625.0,551.0,689.0,29.0,0.0,164.0,74.21,169.15
2018-01-04 21:00:00+00:00,,,,,,,,,,,,,,,,,624.0,468.0,486.0,28.0,0.0,161.0,109.49,147.67
2018-01-04 22:00:00+00:00,,,,,,,,,,,,,,,,,622.0,409.0,388.0,24.0,0.0,156.0,132.64,152.4
2018-01-04 23:00:00+00:00,,,,,,,,,,,,,,,,,626.0,353.0,352.0,25.0,0.0,153.0,104.89,178.6
2018-01-05 00:00:00+00:00,,,,,,,,,,,,,,,,,590.0,295.0,380.0,28.0,0.0,139.0,72.7,208.86
2018-01-05 01:00:00+00:00,,,,,,,,,,,,,,,,,620.0,309.0,386.0,24.0,0.0,176.0,150.12,246.19
2018-01-05 02:00:00+00:00,,,,,,,,,,,,,,,,,627.0,311.0,395.0,25.0,0.0,187.0,404.44,248.18
2018-01-05 03:00:00+00:00,,,,,,,,,,,,,,,,,655.0,318.0,396.0,27.0,0.0,187.0,417.51,262.82
2018-01-05 04:00:00+00:00,,,,,,,,,,,,,,,,,623.0,327.0,402.0,28.0,0.0,187.0,415.24,253.19
2018-01-05 05:00:00+00:00,,,,,,,,,,,,,,,,,635.0,392.0,495.0,30.0,0.0,189.0,372.93,223.16
2018-01-05 06:00:00+00:00,,,,,,,,,,,,,,,,,644.0,521.0,497.0,28.0,0.0,179.0,365.89,203.43
2018-01-05 07:00:00+00:00,,,,,,,,,,,,,,,,,671.98,684.68,780.48,33.9,1.11,178.96,380.24,173.14
2018-01-05 08:00:00+00:00,,,,,,,,,,,,,,,,,668.76,706.16,816.84,34.8,12.03,180.52,347.88,164.0
2018-01-05 09:00:00+00:00,,,,,,,,,,,,,,,,,670.08,703.28,1042.39,37.4,46.13,176.16,306.94,132.3
2018-01-05 10:00:00+00:00,,,,,,,,,,,,,,,,,682.68,720.88,1116.12,38.4,66.25,179.36,148.05,125.32
2018-01-05 11:00:00+00:00,,,,,,,,,,,,,,,,,777.36,730.76,1193.92,42.8,81.92,183.72,115.85,148.53
2018-01-05 12:00:00+00:00,,,,,,,,,,,,,,,,,863.6,823.6,1221.06,42.0,70.55,189.2,182.66,181.3
2018-01-05 13:00:00+00:00,,,,,,,,,,,,,,,,,909.06,820.96,1160.89,36.3,46.98,183.12,139.81,176.24
2018-01-05 14:00:00+00:00,,,,,,,,,,,,,,,,,915.66,855.56,1171.28,36.3,16.9,190.32,110.73,157.95
2018-01-05 15:00:00+00:00,,,,,,,,,,,,,,,,,912.98,848.68,1230.49,41.9,1.2,211.96,91.22,141.06
2018-01-05 16:00:00+00:00,,,,,,,,,,,,,,,,,971.0,862.0,1230.0,42.0,0.0,211.0,117.74,136.15
2018-01-05 17:00:00+00:00,,,,,,,,,,,,,,,,,979.0,859.0,1208.0,36.0,0.0,211.0,77.54,168.85
2018-01-05 18:00:00+00:00,,,,,,,,,,,,,,,,,900.0,837.0,1131.0,31.0,0.0,202.0,80.27,179.22
2018-01-05 19:00:00+00:00,,,,,,,,,,,,,,,,,784.0,734.0,953.0,28.0,0.0,182.0,59.88,124.62
2018-01-05 20:00:00+00:00,,,,,,,,,,,,,,,,,759.0,662.0,877.0,27.0,0.0,180.0,65.4,102.46
2018-01-05 21:00:00+00:00,,,,,,,,,,,,,,,,,752.0,659.0,768.0,24.0,0.0,180.0,79.01,112.92
2018-01-05 22:00:00+00:00,,,,,,,,,,,,,,,,,729.0,611.0,552.0,24.0,0.0,180.0,44.8,103.21
2018-01-05 23:00:00+00:00,,,,,,,,,,,,,,,,,712.0,466.0,478.0,23.0,0.0,174.0,12.94,99.18
2018-01-06 00:00:00+00:00,,,,,,,,,,,,,,,,,708.0,419.0,407.0,27.0,0.0,176.0,18.3,104.79
2018-01-06 01:00:00+00:00,,,,,,,,,,,,,,,,,691.0,407.0,406.0,27.0,0.0,177.0,34.15,109.26
2018-01-06 02:00:00+00:00,,,,,,,,,,,,,,,,,616.0,409.0,459.0,28.0,0.0,175.0,27.86,111.83
2018-01-06 03:00:00+00:00,,,,,,,,,,,,,,,,,605.0,408.0,435.0,26.0,0.0,171.0,12.76,129.5
2018-01-06 04:00:00+00:00,,,,,,,,,,,,,,,,,598.0,427.0,436.0,26.0,0.0,172.0,3.65,143.13
2018-01-06 05:00:00+00:00,,,,,,,,,,,,,,,,,696.0,455.0,420.0,30.0,0.0,177.0,21.35,150.22
2018-01-06 06:00:00+00:00,,,,,,,,,,,,,,,,,723.0,487.0,431.0,28.0,0.0,175.0,62.2,167.52
2018-01-06 07:00:00+00:00,,,,,,,,,,,,,,,,,754.98,608.68,607.48,25.9,0.98,177.96,92.33,182.26
2018-01-06 08:00:00+00:00,,,,,,,,,,,,,,,,,795.76,646.16,1105.86,31.8,12.73,179.52,155.05,213.02
2018-01-06 09:00:00+00:00,,,,,,,,,,,,,,,,,804.96,634.36,1070.34,27.8,52.37,171.92,226.67,266.43
2018-01-06 10:00:00+00:00,,,,,,,,,,,,,,,,,803.92,680.72,991.72,28.6,104.1,160.84,332.89,298.58
2018-01-06 11:00:00+00:00,,,,,,,,,,,,,,,,,764.4,691.4,954.42,28.0,129.7,160.8,362.44,296.7
2018-01-06 12:00:00+00:00,,,,,,,,,,,,,,,,,714.86,693.76,944.19,29.3,107.22,158.72,387.79,358.83
2018-01-06 13:00:00+00:00,,,,,,,,,,,,,,,,,655.64,690.24,929.16,26.2,68.69,159.28,454.85,403.31
2018-01-06 14:00:00+00:00,,,,,,,,,,,,,,,,,631.54,693.64,845.21,26.7,23.61,158.08,455.91,410.25
2018-01-06 15:00:00+00:00,,,,,,,,,,,,,,,,,670.96,719.36,870.97,27.8,1.46,157.92,483.09,473.88
2018-01-06 16:00:00+00:00,,,,,,,,,,,,,,,,,770.0,758.0,1085.0,33.0,0.0,158.0,534.27,562.39
2018-01-06 17:00:00+00:00,,,,,,,,,,,,,,,,,803.0,713.0,942.0,29.0,0.0,157.0,616.57,606.45
2018-01-06 18:00:00+00:00,,,,,,,,,,,,,,,,,769.0,682.0,749.0,27.0,0.0,158.0,595.75,608.23
2018-01-06 19:00:00+00:00,,,,,,,,,,,,,,,,,755.0,645.0,571.0,25.0,0.0,158.0,555.2,577.49
2018-01-06 20:00:00+00:00,,,,,,,,,,,,,,,,,756.0,610.0,467.0,22.0,0.0,157.0,441.01,539.24
2018-01-06 21:00:00+00:00,,,,,,,,,,,,,,,,,738.0,562.0,438.0,29.0,0.0,158.0,432.64,458.87
2018-01-06 22:00:00+00:00,,,,,,,,,,,,,,,,,718.0,536.0,396.0,23.0,0.0,155.0,410.31,367.99
2018-01-06 23:00:00+00:00,,,,,,,,,,,,,,,,,701.0,457.0,385.0,14.0,0.0,142.0,331.69,288.28
2018-01-07 00:00:00+00:00,,,,,,,,,,,,,,,,,633.0,439.0,377.0,15.0,0.0,141.0,229.88,237.77
2018-01-07 01:00:00+00:00,,,,,,,,,,,,,,,,,664.0,440.0,376.0,14.0,0.0,139.0,153.73,202.23
2018-01-07 02:00:00+00:00,,,,,,,,,,,,,,,,,733.0,450.0,426.0,15.0,0.0,142.0,155.29,197.03
2018-01-07 03:00:00+00:00,,,,,,,,,,,,,,,,,740.0,451.0,447.0,12.0,0.0,141.0,123.03,221.57
2018-01-07 04:00:00+00:00,,,,,,,,,,,,,,,,,707.0,457.0,458.0,13.0,0.0,140.0,93.51,232.26
2018-01-07 05:00:00+00:00,,,,,,,,,,,,,,,,,704.0,467.0,464.0,13.0,0.0,139.0,66.0,257.61
2018-01-07 06:00:00+00:00,,,,,,,,,,,,,,,,,699.0,468.0,448.0,17.0,0.0,139.0,34.78,347.23
2018-01-07 07:00:00+00:00,,,,,,,,,,,,,,,,,737.96,490.36,452.97,24.8,1.98,139.92,27.62,442.56
2018-01-07 08:00:00+00:00,,,,,,,,,,,,,,,,,704.16,488.56,563.4,24.8,41.69,139.32,80.84,494.74
2018-01-07 09:00:00+00:00,,,,,,,,,,,,,,,,,789.52,496.32,694.32,26.6,123.77,138.04,132.31,467.3
2018-01-07 10:00:00+00:00,,,,,,,,,,,,,,,,,789.0,511.0,832.35,29.0,200.1,139.0,123.47,372.97
2018-01-07 11:00:00+00:00,,,,,,,,,,,,,,,,,797.42,556.72,841.5,28.1,228.6,139.84,188.16,289.76
2018-01-07 12:00:00+00:00,,,,,,,,,,,,,,,,,796.96,559.36,818.38,26.8,201.93,141.92,249.9,277.07
2018-01-07 13:00:00+00:00,,,,,,,,,,,,,,,,,796.44,567.04,773.34,29.2,128.05,141.88,224.35,317.88
2018-01-07 14:00:00+00:00,,,,,,,,,,,,,,,,,793.16,576.56,728.46,28.8,42.47,140.32,163.38,418.34
2018-01-07 15:00:00+00:00,,,,,,,,,,,,,,,,,791.94,594.04,773.46,27.7,2.36,138.88,151.17,552.23
2018-01-07 16:00:00+00:00,,,,,,,,,,,,,,,,,793.0,615.0,937.0,35.0,0.01,142.0,127.67,621.26
2018-01-07 17:00:00+00:00,,,,,,,,,,,,,,,,,792.0,625.0,1049.0,33.0,0.0,141.0,169.07,650.79
2018-01-07 18:00:00+00:00,,,,,,,,,,,,,,,,,794.0,616.0,923.0,29.0,0.0,141.0,240.68,647.32
2018-01-07 19:00:00+00:00,,,,,,,,,,,,,,,,,787.0,602.0,798.0,26.0,0.0,141.0,256.87,676.32
2018-01-07 20:00:00+00:00,,,,,,,,,,,,,,,,,771.0,570.0,770.0,24.0,0.0,140.0,270.73,643.41
2018-01-07 21:00:00+00:00,,,,,,,,,,,,,,,,,724.0,497.0,755.0,26.0,0.0,140.0,237.42,603.33
2018-01-07 22:00:00+00:00,,,,,,,,,,,,,,,,,719.0,479.0,688.0,23.0,0.0,138.0,293.56,607.66
2018-01-07 23:00:00+00:00,,,,,,,,,,,,,,,,,718.0,420.0,664.0,24.0,0.0,138.0,326.98,549.74
2018-01-08 00:00:00+00:00,,,,,,,,,,,,,,,,,715.0,405.0,524.0,23.0,0.0,136.0,352.8,501.01
2018-01-08 01:00:00+00:00,,,,,,,,,,,,,,,,,715.0,410.0,646.0,24.0,0.0,135.0,326.86,441.97
2018-01-08 02:00:00+00:00,,,,,,,,,,,,,,,,,713.0,412.0,639.0,23.0,0.0,135.0,231.43,384.34
2018-01-08 03:00:00+00:00,,,,,,,,,,,,,,,,,715.0,421.0,577.0,26.0,0.0,136.0,153.4,359.34
2018-01-08 04:00:00+00:00,,,,,,,,,,,,,,,,,661.0,415.0,523.0,22.0,0.0,135.0,122.67,358.38
2018-01-08 05:00:00+00:00,,,,,,,,,,,,,,,,,663.0,498.0,821.0,29.0,0.0,149.0,54.03,311.66
2018-01-08 06:00:00+00:00,,,,,,,,,,,,,,,,,660.0,634.0,1044.0,28.0,0.01,171.0,33.7,287.66
2018-01-08 07:00:00+00:00,,,,,,,,,,,,,,,,,669.96,696.36,1254.97,27.8,2.53,172.92,41.13,256.3
2018-01-08 08:00:00+00:00,,,,,,,,,,,,,,,,,728.2,735.2,1335.44,27.0,39.81,173.4,29.22,222.61
2018-01-08 09:00:00+00:00,,,,,,,,,,,,,,,,,788.6,770.6,1455.4,27.0,119.92,169.2,17.19,190.27
2018-01-08 10:00:00+00:00,,,,,,,,,,,,,,,,,783.12,740.92,1354.47,23.6,193.59,165.24,29.45,157.96
2018-01-08 11:00:00+00:00,,,,,,,,,,,,,,,,,790.58,743.28,1401.63,25.9,221.0,169.16,55.74,118.95
2018-01-08 12:00:00+00:00,,,,,,,,,,,,,,,,,747.08,730.28,1300.47,26.4,196.15,174.16,61.68,107.88
2018-01-08 13:00:00+00:00,,,,,,,,,,,,,,,,,743.48,679.68,1174.39,27.4,125.85,171.96,76.12,108.49
2018-01-08 14:00:00+00:00,,,,,,,,,,,,,,,,,703.14,626.24,1148.95,25.7,43.51,170.28,120.3,120.73
2018-01-08 15:00:00+00:00,,,,,,,,,,,,,,,,,751.94,602.04,1101.46,25.7,2.42,153.88,175.32,169.05
2018-01-08 16:00:00+00:00,,,,,,,,,,,,,,,,,787.0,633.0,1199.0,31.0,0.01,167.0,280.49,237.58
2018-01-08 17:00:00+00:00,,,,,,,,,,,,,,,,,785.0,665.0,1423.0,30.0,0.0,171.0,367.13,341.74
2018-01-08 18:00:00+00:00,,,,,,,,,,,,,,,,,747.0,635.0,1152.0,28.0,0.0,171.0,464.51,487.7
2018-01-08 19:00:00+00:00,,,,,,,,,,,,,,,,,743.0,594.0,976.0,27.0,0.0,150.0,568.33,653.66
2018-01-08 20:00:00+00:00,,,,,,,,,,,,,,,,,746.0,556.0,817.0,24.0,0.0,140.0,675.22,859.62
2018-01-08 21:00:00+00:00,,,,,,,,,,,,,,,,,751.0,547.0,852.0,26.0,0.0,139.0,701.97,989.77
2018-01-08 22:00:00+00:00,,,,,,,,,,,,,,,,,753.0,521.0,776.0,24.0,0.0,138.0,700.32,1031.5
2018-01-08 23:00:00+00:00,,,,,,,,,,,,,,,,,784.0,403.0,699.0,23.0,0.0,126.0,742.57,1161.26
2018-01-09 00:00:00+00:00,,,,,,,,,,,,,,,,,771.0,389.0,671.0,23.0,0.0,123.0,827.1,1296.97
2018-01-09 01:00:00+00:00,,,,,,,,,,,,,,,,,694.0,385.0,612.0,23.0,0.0,118.0,846.57,1464.16
2018-01-09 02:00:00+00:00,,,,,,,,,,,,,,,,,644.0,385.0,616.0,23.0,0.0,113.0,896.65,1588.79
2018-01-09 03:00:00+00:00,,,,,,,,,,,,,,,,,676.0,395.0,632.0,25.0,0.0,114.0,851.6,1657.3
2018-01-09 04:00:00+00:00,,,,,,,,,,,,,,,,,782.0,384.0,675.0,22.0,0.0,109.0,880.84,1811.82
2018-01-09 05:00:00+00:00,,,,,,,,,,,,,,,,,752.0,451.0,937.0,26.0,0.0,122.0,1033.98,1942.74
2018-01-09 06:00:00+00:00,,,,,,,,,,,,,,,,,709.0,622.0,923.0,37.0,0.02,125.0,1130.38,2119.09
2018-01-09 07:00:00+00:00,,,,,,,,,,,,,,,,,719.94,592.04,919.45,29.7,2.5,111.88,1135.0,2196.32
2018-01-09 08:00:00+00:00,,,,,,,,,,,,,,,,,665.16,551.56,830.39,30.8,42.0,113.32,1034.88,2186.06
2018-01-09 09:00:00+00:00,,,,,,,,,,,,,,,,,714.62,567.92,737.89,32.1,119.27,115.24,1082.52,2407.14
2018-01-09 10:00:00+00:00,,,,,,,,,,,,,,,,,713.1,549.6,701.91,27.5,194.26,115.2,1045.42,2510.92
2018-01-09 11:00:00+00:00,,,,,,,,,,,,,,,,,699.84,516.44,718.3,27.2,207.67,115.68,1141.49,2561.62
2018-01-09 12:00:00+00:00,,,,,,,,,,,,,,,,,680.84,518.44,718.02,27.2,157.86,114.68,1141.76,2727.87
2018-01-09 13:00:00+00:00,,,,,,,,,,,,,,,,,668.3,569.8,698.4,25.5,85.1,115.6,1142.93,2699.58
2018-01-09 14:00:00+00:00,,,,,,,,,,,,,,,,,680.48,590.68,762.64,26.4,25.57,113.96,1143.67,2690.67
